9|2100|7.00,Last Update : 2021-03-11 17:08,,3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Series (Company),,,거래량,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,D,Ascending,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(From),20061231,Korean,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Period(To),CPD-1TD [20210310] [20210310],0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code,A069500,A105190,A102110,A232080,A278540,A229200,A196230,A371460,A293180,A130730,A122260,A314250,A139260,A364980,A251350,A292150,A091160,A367380,A091180,A091170,A372330,A283580,A371160,A364960,A245710,A102780,A214980,A360200,A302190,A157490,A148070,A153130,A364990,A266370,A114260,A195930,A273130,A245340,A329750
9/11/2019 12:00:00 AM,4178533,386794,1174790,822002,432218,5597616,15379,,485369,324783,4205,1031,19006,,6671,4898,11202,,115802,97204,,19052,,,53667,424253,1509,,3456,9285,11786,13672,,4794,67657,2437,70700,1808,213157
9/16/2019 12:00:00 AM,3819685,213398,1896664,547191,18270700,7652404,554,,8231,300616,25122,1044,25656,,16992,899,4444,,4486,74059,,57036,,,128959,78918,4038,,1920,34289,19582,26694,,730,32204,4550,19485,3287,468649
9/17/2019 12:00:00 AM,6013912,301731,2184514,475976,279180,5831160,20261,,53464,278245,5917,1080,16332,,4888,14,4477,,8054,67461,,12438,,,61451,115377,1660,,3050,26787,24998,34137,,3167,63339,2501,19090,2551,709156
9/18/2019 12:00:00 AM,4144114,267254,2306718,248578,269489,5182997,669,,33277,94402,2433,4272,28714,,13579,106,7706,,2392,46752,,14975,,,80254,168680,5834,,724,2134,10304,17823,,745,72686,1921,26424,1469,234775
9/19/2019 12:00:00 AM,5069415,369041,2263244,348518,287485,4120132,271376,,83714,193765,45561,537,143552,,21410,21091,10744,,13196,61287,,33330,,,77549,179116,2797,,1194,39951,21978,13214,,1289,10880,6727,35093,5424,322883
9/20/2019 12:00:00 AM,5226171,326562,1487335,333217,514331,3950207,180386,,126627,341071,1322,1380,16251,,10471,13626,8910,,10295,116064,,4197,,,119254,70133,1701,,302,763,6570,12978,,1786,3993,6479,52291,4525,369086
9/23/2019 12:00:00 AM,4037781,265962,1945389,162360,276298,2327737,3126,,69402,357359,132631,1256,18876,,6503,147518,26449,,53914,77191,,21930,,,90047,30272,6974,,4486,32180,8980,19169,,384,10465,10208,69921,5809,271075
9/24/2019 12:00:00 AM,5340976,402255,1802688,1215068,305715,5097312,272688,,13808,144196,27345,1556,102049,,4213,9139,8450,,36419,37136,,4670,,,37962,65455,10651,,1450,58662,12836,12982,,917,46389,7717,100231,5333,444962
9/25/2019 12:00:00 AM,5763988,361842,1488283,1540785,7325378,6933011,1174,,382824,85386,381109,2666,22396,,50471,140,10047,,2826,39159,,23524,,,53345,32083,12200,,1990,4089,6956,10703,,4052,4652,3847,37094,5271,422037
9/26/2019 12:00:00 AM,5175058,250780,1860979,771834,331466,6703306,200118,,314059,321043,6770,535,13894,,205492,5003,3317,,2624,93881,,8043,,,181294,51219,4567,,118,3172,2913,8947,,1574,2708,2580,57198,4668,344087
9/27/2019 12:00:00 AM,3511954,346095,1139922,644689,419349,3725768,329211,,251131,276675,78402,745,39004,,15753,269,3398,,4423,82829,,24852,,,234489,10049,5761,,1355,969,8253,13137,,742,3883,4995,40599,4058,346020
9/30/2019 12:00:00 AM,4366440,409087,1957466,390508,345789,4632019,406967,,30294,78057,82176,680,30463,,74790,16647,11326,,3847,20104,,20772,,,119072,223048,5618,,1248,5651,9843,54226,,1232,7679,1353,160584,2508,245850
10/1/2019 12:00:00 AM,2301038,251825,1357441,374959,340934,2509429,24789,,30175,222543,344690,2105,19379,,78109,20778,3830,,7532,36507,,71499,,,78570,255139,1516,,2210,10659,13410,21720,,637,64924,426417,19629,7888,568461
10/2/2019 12:00:00 AM,5181969,630960,1631185,291809,339745,4762320,994,,16335,327506,288956,1537,52264,,41397,991,5636,,10069,37153,,14164,,,84575,46773,3560,,567,834,5169,21369,,587,13494,25976,5807,7832,575432
10/4/2019 12:00:00 AM,5517315,367842,1246638,465604,447245,4103342,32860,,22066,686818,18395,3478,285754,,17241,437,4822,,3682,47098,,5742,,,66847,76013,2362,,1821,10695,25479,18905,,421,2121,5645,16643,21769,501546
10/7/2019 12:00:00 AM,3762658,303705,2024915,823647,260511,6792933,102043,,60848,388478,2196,518,24714,,116053,298184,2059,,6053,30050,,5147,,,43899,227983,6414,,369722,6026,4881,22995,,1382,6785,1721,13545,3762,135698
10/8/2019 12:00:00 AM,4546050,385007,2222599,2080913,237333,8284095,401388,,423422,531,123331,877,421771,,1794,200,6967,,4120,37030,,51702,,,37505,181362,5669,,1248,7353,28203,10235,,40540,4433,2034,18871,2277,146117
10/10/2019 12:00:00 AM,6976131,509239,2798907,512431,314375,7148454,964,,380540,357095,214775,5640,25158,,9651,18,6106,,7421,143540,,16067,,,35463,473491,7900,,640,2675,18485,21879,,762,4440,3007,40136,5129,142069
10/11/2019 12:00:00 AM,5643891,236727,2651315,391799,729838,5191037,30947,,228953,525769,16988,114,170790,,18649,57,4026,,8482,28330,,14541,,,40340,3487715,3333,,771,1089,3633,19369,,384,2749,3331,25660,10132,177504
10/14/2019 12:00:00 AM,5164975,262737,1579825,656456,291238,5516296,578,,684625,585652,51566,2018,28507,,39328,715,15819,,224919,102742,,25398,,,47782,1461423,7358,,770,36258,3228,10746,,486,3425,10577,26214,9655,485383
10/15/2019 12:00:00 AM,3840011,239470,1775477,849986,283262,5734801,274979,,11475,137273,212671,1406,32229,,139020,25,11736,,20471,27198,,9341,,,43210,18995,10852,,2058,6524,14351,15681,,1457,6882,7812,25720,4169,315379
10/16/2019 12:00:00 AM,5458572,656765,1265188,335693,325050,8189629,420,,563099,424995,156213,216,34384,,22108,9899,15367,,8897,43889,,10048,,,57713,43959,4143,,899,5531,23545,29411,,3272,22920,42296,53620,2538,550873
10/17/2019 12:00:00 AM,4776842,319603,1465587,417446,302182,4181348,371963,,434486,192228,10551,1073,121712,,1991,193,9994,,9655,34550,,2242,,,28354,55046,2259,,3450,501,22328,33514,,8154,7320,10001,8961,2688,712630
10/18/2019 12:00:00 AM,6177146,349797,1716140,173602,454352,3507073,93004,,400059,443279,59344,459,70771,,14619,43,10717,,3573,28842,,18754,,,35092,225472,678,,210,2708,24264,20394,,3246,16796,7031,31592,1927,396692
10/21/2019 12:00:00 AM,4122479,205387,1513954,736148,7280374,5038547,394316,,2229,262415,2241,100,48999,,68716,65,4234,,4671,45268,,60492,,,43791,23565,2174,,419,5515,4707,31062,,2236,57507,1079,34734,4717,289991
10/22/2019 12:00:00 AM,5781773,251221,2462457,1792383,7248096,10987198,783,,534049,560920,39428,634,25367,,84291,943,71104,,28061,197714,,25924,,,75197,44479,2081,,225,1310,18723,10406,,6600,14004,7831,42840,4401,577155
10/23/2019 12:00:00 AM,4893342,199805,2019932,1529782,330807,8840736,111215,,2130109,450606,3056,820,28527,,114612,60,13446,,47023,22724,,5341,,,25854,361171,1348,,443,960,29013,10166,,1098,1042,3516,14751,4599,651894
10/24/2019 12:00:00 AM,5665603,229258,2314126,1530307,288908,9830653,549388,,1806186,2501,22596,1137,23685,,82692,718,7970,,3068,21268,,6584,,,36159,87692,8009,,50,718,20245,60606,,608,24533,3674,21177,4463,498532
10/25/2019 12:00:00 AM,5139178,266129,5027740,1094647,635556,6499677,349659,,67503,197117,3155,1179,50136,,90406,5154,11949,,4526,33956,,9008,,,51036,52976,6164,,279,1758,38531,43350,,1561,39606,639,57687,3353,405579
10/28/2019 12:00:00 AM,4096113,245296,1738823,633008,331741,5356025,684933,,72417,108233,11845,1717,154260,,78083,4235,24362,,64689,49901,,4421,,,33540,53832,3896,,2852,2453,33645,21835,,3457,5958,133721,20500,4416,272088
10/29/2019 12:00:00 AM,5513969,218938,2979429,924737,370135,7966989,575165,,110698,18942,171275,1360,53401,,230327,3839376,16358,,2887,60782,,3103,,,39085,163775,5345,,770,10737,15709,29624,,1758,496902,42122,349333,7166,215001
10/30/2019 12:00:00 AM,9460197,249494,1933140,228061,343136,4529269,379811,,59366,274718,57255,1519,192965,,89488,5084,20330,,3663,63532,,24109,,,18874,137000,5085,,3534,3703234,24427,19425,,1748,3592,29376,43800,2366,415841
10/31/2019 12:00:00 AM,8898602,271372,2803543,312410,320140,4407273,259486,,26166,431940,5081,1167,971185,,167607,19549,31398,,14254,28822,,10577,,,27277,31499,6734,,808,4801,3148,19716,,4961,61323,13153,22797,3522,422065
11/1/2019 12:00:00 AM,6454065,220535,2148846,256854,521796,5585994,164279,,54064,610743,101317,7663,577268,,81686,3700,12111,,1910,21343,,11698,,,33553,47977,21200,,1047,19757,8180,30252,,5753,35249,37916,12407,5915,272323
11/4/2019 12:00:00 AM,5395382,2337902,2681220,244547,254356,5434357,334546,,697852,380092,3516,1538,63930,,71709,3408,16754,,7094,46927,,11312,,,61038,47375,10551,,399,13068,18132,43663,,4038,2207,86123,18859,2129,237311
11/5/2019 12:00:00 AM,5564582,270507,2034807,501592,219606,3845677,344298,,281608,373346,35741,1281,40914,,87175,344998,12654,,16942,83917,,20817,,,75429,549530,12664,,188,386806,29638,25904,,1027,4530,5899,10536,5045,242817
11/6/2019 12:00:00 AM,10161691,196435,4102280,325787,254707,4842951,365200,,70309,338413,6101,977,75171,,213739,510,25402,,626,44409,,16387,,,55529,533656,6012,,486,2132,13284,27707,,5382,1371,7966,26445,2766,238998
11/7/2019 12:00:00 AM,6131191,413927,4022304,389736,5864478,7001215,498292,,69158,38851,147608,1878,79185,,63884,59271,19522,,14226,66384,,6745,,,24786,140434,2943,,65773,1661,9738,20691,,9924,61991,12435,39115,2662,274061
11/8/2019 12:00:00 AM,5305643,185309,1798357,430859,251151,3705346,571624,,244360,178180,3340,8608,15913,,63683,41687,12876,,24150,62729,,37810,,,31372,56871,22659,,609,6268,46526,33331,,2743,56574,2804,9749,4580,312108
11/11/2019 12:00:00 AM,6818265,1309195,5087191,313445,309771,2569833,360569,,5312981,413464,24420,884,64291,,74914,6132116,8056,,24208,63571,,18141,,,38252,103478,3971,,63526,3448,19212,17084,,1507,26583,17656,5041,5953,438007
11/12/2019 12:00:00 AM,6359356,1268737,4155211,295105,300114,3090598,265682,,228503,473985,18220,1318,165681,,64998,163893,23022,,41822,38208,,21158,,,44675,168242,22090,,2934,2436,5525,26421,,33993,87525,3400,15216,3482,273583
11/13/2019 12:00:00 AM,4864168,724945,3885865,1087678,346005,3160982,273637,,650019,107719,301328,1221,127468,,71106,3938,5319,,929,50310,,6433,,,42814,52364,11791,,33,306,6680,18515,,3116,2300,5489,52139,1694,356794
11/14/2019 12:00:00 AM,4613557,472071,4310895,500551,308408,3054502,156858,,70921,552540,48099,1535,48908,,75124,13774,14407,,628,45411,,2821,,,39887,54338,8729,,1607,19130,11308,24847,,1545,1997,6285,14528,4549,428051
11/15/2019 12:00:00 AM,5760390,246028,2414629,535509,517263,3025426,14569,,65509,422614,2032,1449,73187,,69495,6021900,17074,,64345,93981,,6319,,,161490,296158,14959,,270,113945,71623,42114,,6576,64744,10369,37558,2500,283781
11/18/2019 12:00:00 AM,5057125,233980,1690678,354163,5863063,4328423,63766,,67466,47727,2024,6753,177457,,73424,21547,23613,,19348,42714,,4686,,,51095,88802,29391,,38,8755,7983,55114,,1962,18402,4532,26034,16333,314847
11/19/2019 12:00:00 AM,4429797,361783,2357282,367783,322641,3461075,44992,,209134,16432,13048,1054,132203,,82024,3755,9794,,3039,37005,,7443,,,37140,146786,1043,,8435,6871,20644,22872,,460,36263,1657,18531,8323,379877
11/20/2019 12:00:00 AM,5636452,262920,2494968,775572,6893966,6521272,9905,,303730,119482,2110,1585,118092,,81864,14296,22260,,2196,138594,,9863,,,73120,64411,4151,,8482,4648,8528,38919,,5459,33273,3651,21819,6962,332408
11/21/2019 12:00:00 AM,6763335,307933,1842509,926606,316736,8770895,23633,,328944,414766,2070,2173,82005,,70297,119801,18061,,21763,32837,,16012,,,119923,188912,8091,,1170,1178,3675,26835,,2458,46910,7232,8322,4064,285349
11/22/2019 12:00:00 AM,5160995,294512,1863131,995541,692191,7330646,140555,,602416,446163,53000,453,31462,,72840,20570,15336,,2509,18221,,12689,,,413848,188813,3454,,89,11650,11785,23945,,305,1387,4520,16280,1286,404443
11/25/2019 12:00:00 AM,5374312,224936,1786385,277241,6836968,4740592,295711,,611291,442011,35248,3330,275809,,44607,336,5480,,3294,30435,,24874,,,82730,47540,14364,,201,2839,12640,21901,,4653,4540,2955,50193,2798,314348
11/26/2019 12:00:00 AM,5389081,219392,2027268,504477,278678,4786526,281521,,213170,419055,105540,1997,247182,,131064,250229,17185,,25978,25248,,14093,,,72665,75201,1403,,107,1659,5788,17467,,5875,28463,4657,26759,6997,212654
11/27/2019 12:00:00 AM,4811190,209257,1602300,253316,250518,3591287,298769,,285490,528688,21970,1437,51375,,72449,70791,6972,,47152,62894,,9003,,,54591,43398,3739,,1247,2520,5442,21585,,1297,10130,12599,22911,5554,337626
11/28/2019 12:00:00 AM,4570934,248340,1253840,367749,371240,4384615,635457,,602337,216622,31849,1264,27412,,76579,6415,4516,,1171,31052,,36614,,,53559,25066,14683,,213,3139,4995,28935,,4715,40482,4946,30799,3640,280898
11/29/2019 12:00:00 AM,5197991,211960,2140787,403536,12049905,5889105,190004,,712441,445141,101906,5455,102317,,102167,133401,31318,,7421,100926,,4468,,,85916,187239,2090,,10571,1491,5578,26274,,6090,3317,10229,22912,3874,371429
12/2/2019 12:00:00 AM,6322101,207724,1416397,270545,272763,5018273,65227,,3906,544591,5626,1219,36976,,22239,75449,13365,,37166,25840,,10155,,,56472,359440,25356,,211,1781,26974,32223,,334,10081,10504,17900,4045,174369
12/3/2019 12:00:00 AM,4002906,253243,1426685,765272,3674667,3268597,29757,,46568,475167,180223,1288,22920,,389789,621,9034,,11812,48253,,8107,,,56703,35049,2111,,81,7478,5609,7135,,2438,1459,9211,15499,8502,351329
12/4/2019 12:00:00 AM,4910700,286310,1422635,384686,3690508,3004284,264850,,191665,410301,9116,2545,39394,,320179,670,18548,,33712,50524,,12634,,,39150,218803,6202,,13525,3917,40565,16215,,3498,2149,162637,9188,5968,281278
12/5/2019 12:00:00 AM,5578222,319033,2904786,456302,3750092,6360646,500215,,46944,181867,5854,1187,95531,,194190,1696,31244,,1588,32357,,10479,,,49239,192854,3667,,1642,2304,6737,21062,,4075,6264,5692,33547,4214,235888
12/6/2019 12:00:00 AM,7610072,182796,1788732,395660,3790672,7472147,355031,,39734,374084,4166,819,177879,,5763,2699,109530,,342,33452,,14303,,,32578,67080,3060,,974,8409,3573,6635,,4955,567,31806,21153,1911,231555
12/9/2019 12:00:00 AM,7642071,199827,1036660,405259,11843657,3467698,161859,,183151,461778,155910,510,83825,,11299,5121,27368,,1704,53480,,12459,,,34939,202288,1125,,76,5784,3822,18404,,1822,1379,34531,1391,10009,437606
12/10/2019 12:00:00 AM,5955793,182781,1151943,148279,336489,4302791,34813,,110211,373515,348689,242,87549,,38928,6251,19684,,22025,38586,,76573,,,38089,133522,2900,,242,1599,26039,10977,,1381,2576,21720,1558,3648,409583
12/11/2019 12:00:00 AM,5802618,219917,1184019,254181,286967,1725128,161188,,282042,491675,44519,934,104674,,54470,345,7629,,608,19818,,4584,,,38279,91159,5895,,309,43652,27398,9664,,2577,2142,11137,31312,2851,259166
12/12/2019 12:00:00 AM,7154565,468208,1570671,661003,316996,3080920,330852,,306904,44272,77696,1322,64653,,30082,10656,36882,,41901,50975,,17840,,,254544,354037,1993,,14,36651,2107,17362,,27395,2217,8511,33291,12717,280668
12/13/2019 12:00:00 AM,7460134,408629,1233556,603909,15467197,8060568,155023,,364262,97354,380240,1592,109162,,20401,1742,51524,,27408,102149,,73975,,,126065,240316,2247,,2447,1058,35074,16282,,19063,26211,65146,10665,8217,439217
12/16/2019 12:00:00 AM,5343450,460858,1530710,811223,44113614,4781849,282851,,115292,58266,307275,2831,167939,,23983,769,19513,,969,85002,,31311,,,90187,137096,2873,,4065,85197,4685,5125,,2402,3246,20311,55675,23544,456749
12/17/2019 12:00:00 AM,10572974,195672,1449776,609269,300191,3583949,382135,,3761273,424649,51267,1348,257646,,34090,7920,54141,,10675,90725,,70161,,,130161,57139,4897,,12529,9380,9744,14883,,31119,48680,9758,30264,5563,308804
12/18/2019 12:00:00 AM,6714137,1367048,1198695,341913,4190818,2842238,267867,,284672,66224,64438,2103,1177417,,36763,2237831,54589,,5188,37606,,17515,,,100296,235275,13631,,299,3700588,1814,55926,,13529,19450,3632,49769,4872,565298
12/19/2019 12:00:00 AM,6879979,262082,1273022,396415,4224602,4676005,247463,,252747,536299,3008,2180,197379,,33030,2068,60434,,4502,37638,,24090,,,137126,49088,19210,,110,1113,16121,32101,,2929,9131,3822,26293,9759,414208
12/20/2019 12:00:00 AM,7391862,214061,750667,417834,2406285,4100821,388201,,260438,409325,6905,13527,47165,,219573,2416,29102,,1474,14062,,15170,,,104809,58024,8518,,592,6952,22819,13804,,10126,23569,6995,15309,11563,399980
12/23/2019 12:00:00 AM,7256939,62543,1055856,670367,288566,2836994,317916,,39019,302564,10540,3107,88716,,218769,40563,37598,,6755,21632,,16582,,,277873,98103,54503,,59,3513,4004,33253,,4921,41773,19431,101055,5491,436687
12/24/2019 12:00:00 AM,5534357,74610,2950494,1337755,283257,4329655,298530,,141402,320539,702,4247,572565,,9092,29983,27700,,5625,263195,,12787,,,112937,1523251,11326,,1565,1430,8487,29403,,4473,37776,19452,55387,17643,655046
12/26/2019 12:00:00 AM,4166555,221319,1895375,988726,371452,6030030,267930,,268699,367198,35838,4036,196750,,28250,909,24045,,12333,50195,,25398,,,81882,89680,7123,,41,3355,7346,32674,,6001,25914,2795,13385,11984,940012
12/27/2019 12:00:00 AM,5550797,62625,1770965,1355671,588886,7172349,555264,,526330,15193,55321,4889,323708,,19653,6062,76265,,4319,97174,,20307,,,125385,231521,7406,,158,22058,13896,18443,,10162,34225,12779,123963,25613,521680
12/30/2019 12:00:00 AM,7585912,56492,1756221,1529582,318755,8013577,331740,,33426,10685,132127,4300,137285,,33709,11923,66384,,11301,32329,,39750,,,88864,241497,5961,,438,2311630,6833,18196,,7967,1247170,42964,1051728,19653,430082
1/2/2020 12:00:00 AM,4789390,137876,9817238,797162,423705,6211656,311606,,446529,303123,275916,4975,169567,,150901,3471,70085,,34363,45675,,148676,,,122244,48306,7834,,100,5640,48513,21730,,14564,25732,43783,72228,16439,9956
1/3/2020 12:00:00 AM,7936853,302924,4539054,1005425,1934354,5930163,520714,,6020946,178340,308860,5219,307733,,122250,8855,122608,,7782,67213,,123646,,,150200,166608,6397,,1024,6758,56947,13961,,12736,4893,25104,122479,19440,19946
1/6/2020 12:00:00 AM,5762210,156766,886193,674632,2845599,5995107,841184,,312557,99949,197688,11317,78168,,13662,54662,71106,,2453,53631,,136455,,,114020,384702,21287,,1341,8345,90754,37008,,12131,7546,5528,50405,9020,10572
1/7/2020 12:00:00 AM,5533809,61363,7663360,368338,2681701,4955631,665833,,847313,271104,70956,6811,62990,,72877,1612,49666,,4858,126288,,40275,,,118185,99856,6680,,8199,14551,20808,10088,,16816,4302,5915,52211,8022,11029
1/8/2020 12:00:00 AM,6391090,244898,1403483,1852251,2537070,10941433,540965,,26592,284541,219112,16805,480500,,39535,1286,116384,,8972,85634,,168572,,,126724,85120,12661,,163,15082,10916,15365,,12595,1601,39194,35840,42272,12983
1/9/2020 12:00:00 AM,4573148,135082,969909,773500,3424135,12494784,865512,,336849,627,80294,7839,292464,,32408,360747,82215,,4403,99800,,45330,,,91461,35405,8693,,212,383309,70330,7533,,57123,3385,5126,19221,12002,20216
1/10/2020 12:00:00 AM,10309217,181960,695589,456420,3366575,6688474,948575,,60302,47520,68071,8124,359072,,34349,3339,82963,,9586,50320,,58910,,,214097,200081,3429,,1404,3599,5071,51661,,65386,1500,4784,11607,7413,11747
1/13/2020 12:00:00 AM,5358828,862326,1936538,939623,296037,4646612,510051,,134557,482598,200651,7627,1107537,,47981,10125,66799,,8600,54767,,233776,,,55719,169106,10099,,87,6388,107012,14618,,29143,2444,26656,5396,7854,14703
1/14/2020 12:00:00 AM,5973830,1260758,8293335,646513,347108,7293222,1136494,,193293,1864,69007,46662,1929994,,14375,5700867,103618,,15376,99899,,315445,,,93324,246717,8330,,57,2204263,63240,23791,,73026,6940,295721,21222,14516,23289
1/15/2020 12:00:00 AM,4884428,810481,659181,324729,304721,4645539,1121213,,526100,5072,279,20555,229515,,13198,3164,104975,,2461,31575,,82472,,,77116,274188,16993,,1074,3818,100060,18853,,22305,1110,6459,15362,7293,6277
1/16/2020 12:00:00 AM,6501932,602736,1295717,919540,289052,4321463,952979,,46764,4655,106351,9092,358796,,64519,11989,43849,,208389,54740,,61012,,,62092,96828,9069,,6023,2894,81143,23667,,8065,34289,2679,13409,15422,2206
1/17/2020 12:00:00 AM,12015359,1350527,1793865,453942,1157006,5342280,899846,,324866,5217,766,11565,352344,,57212,42823,65328,,18974,35649,,149604,,,83014,128735,4410,,4236,11052,11777,9591,,13881,4682,62646,35775,9221,4662
1/20/2020 12:00:00 AM,5988445,1368765,2512473,333658,33082073,4297947,1211631,,685137,28698,1105,6384,484154,,28152,66842,67393,,10550,129079,,127439,,,82486,312172,3564,,2696,8905,22873,7836,,23001,1311,6093,9096,16624,4323
1/21/2020 12:00:00 AM,6020932,736807,858424,294745,322175,3559181,982888,,169259,15966,800,11421,131667,,81612,3992,54076,,4001,87637,,174762,,,112712,287315,8253,,106,11414,32127,9449,,19479,7746,15788,24991,7361,10588
1/22/2020 12:00:00 AM,6071067,841161,7407967,662088,539720,5987310,1150466,,133602,71552,8055,18663,546500,,17001,18008,66307,,69985,65941,,129482,,,101657,107320,9798,,26,11801,18815,204403,,29473,1773,5742,6954,14806,3529
1/23/2020 12:00:00 AM,5616217,523171,605016,317502,521360,2940807,834662,,44167,297484,850,7379,302096,,70854,7602,50897,,175419,67778,,158989,,,73163,184746,17262,,34,3554,6661,25533,,17026,1228,66308,8894,10991,2988
1/28/2020 12:00:00 AM,8162182,1081057,2624777,848148,540577,5902669,1173250,,215425,20193,3420,37572,199296,,150391,20575,151726,,199928,247363,,111314,,,137055,164961,12844,,7584,116933,21402,45420,,20719,9248,18311,16325,13369,11613
1/29/2020 12:00:00 AM,2968338,408045,673669,532416,306848,6699394,1044942,,133085,69109,21,5644,158782,,43846,1708,41406,,70756,44624,,33164,,,79672,345296,5343,,400,1501,8824,23746,,12019,6681,21363,33743,10196,8831
1/30/2020 12:00:00 AM,8272628,703610,1320353,492555,319382,5571788,911904,,1629089,200576,3784,6894,981628,,55348,3138,95287,,4256,75700,,19740,,,150928,358349,18925,,503,4199,14620,18191,,370642,12619,148141,21430,6930,25569
1/31/2020 12:00:00 AM,6526581,473942,609383,807889,575214,10943857,1084314,,62786,1294,23,14306,266081,,19420,74626,106135,,13265,46337,,52057,,,49845,153810,3485,,1643,18687,8527,318757,,10684,45794,16863,9984,9221,31208
